"date","id","pm1","temp","hum","press","co","co2","pm2.5","pm10","label"
"2019-12-17 13:45:08 UTC","99081","6","21.5","51.5","1022.5911","5.18074","350.12042","9","11.4","1"
"2019-12-17 13:45:24 UTC","99082","5","21.5","51.6","1022.5007","5.27727","339.14816","8","9.4","1"
"2019-12-17 13:45:40 UTC","99083","6","21.4","51.6","1022.5587","5.5012","361.3212","9","10.4","1"
"2019-12-17 13:45:56 UTC","99084","7","21.5","51.6","1022.5723","5.5012","307.58145","10","11.4","1"
"2019-12-17 13:46:12 UTC","99085","6","21.4","51.6","1022.4675","5.18074","307.58145","9","9.4","1"
"2019-12-17 13:46:28 UTC","99086","9.4","21.4","51.6","1022.5283","5.43739","317.88107","68.1","63","1"
"2019-12-17 13:46:43 UTC","99087","6","21.5","51.6","1022.5714","5.27727","384.41788","8","12.4","1"
"2019-12-17 13:46:59 UTC","99088","6","21.4","51.6","1022.5133","5.34143","287.6391","8","10.4","1"
"2019-12-17 13:47:15 UTC","99089","112","21.4","51.7","1022.4184","5.30937","287.6391","42","6","1"
"2019-12-17 13:47:31 UTC","99090","5","21.4","51.7","1022.4548","5.27727","350.12042","7","9.4","1"
"2019-12-17 13:47:47 UTC","99091","6","21.4","51.6","1022.5062","5.18074","307.58145","8","11.4","1"
"2019-12-17 13:48:02 UTC","99092","7","21.4","51.6","1022.5641","5.37345","361.3212","8","10.4","1"
"2019-12-17 13:48:18 UTC","99093","5","21.5","51.6","1022.5646","5.27727","339.14816","8","8.4","1"
"2019-12-17 13:48:34 UTC","99094","5","21.4","51.5","1022.4779","5.34143","372.75293","8","9.4","1"
"2019-12-17 13:48:50 UTC","99095","5","21.4","51.5","1022.5001","5.37345","384.41788","9","12.4","1"
"2019-12-17 13:49:06 UTC","99096","6","21.4","51.5","1022.5323","5.5012","287.6391","9","15.4","1"
"2019-12-17 13:49:22 UTC","99097","7","21.4","51.6","1022.5439","5.5012","297.50146","7","7.4","1"
"2019-12-17 13:49:37 UTC","99098","6","21.4","51.6","1022.5399","5.30937","361.3212","8","10.4","1"
"2019-12-17 13:49:53 UTC","99099","5","21.4","51.5","1022.5047","5.27727","268.55759","6","7.4","1"
"2019-12-17 13:50:09 UTC","99100","5","21.4","51.5","1022.563","5.21296","317.88107","8","8.4","1"
"2019-12-17 13:50:25 UTC","99101","5","21.4","51.5","1022.5703","5.43739","317.88107","7","7.4","1"
"2019-12-17 13:50:41 UTC","99102","7","21.4","51.5","1022.4578","5.46931","317.88107","9","10.5","1"
"2019-12-17 13:50:56 UTC","99103","5","21.4","51.5","1022.5052","5.40544","317.88107","8","8.4","1"
"2019-12-17 13:51:12 UTC","99104","6","21.4","51.5","1022.4799","5.34143","277.99191","9","13.4","1"
"2019-12-17 13:51:28 UTC","99105","6","21.4","51.5","1022.5231","5.27727","297.50146","8","10.4","1"
"2019-12-17 13:51:44 UTC","99106","4","21.4","51.5","1022.5013","5.46931","339.14816","6","7.3","1"
"2019-12-18 11:03:08 UTC","103628","7","22.2","52.8","1023.6796","5.69184","408.45609","11","11.5","2"
"2019-12-18 11:03:24 UTC","103629","7","22.3","52.7","1023.712","5.66014","384.41788","9","12.4","2"
"2019-12-18 11:03:40 UTC","103630","9","22.2","52.8","1023.6615","5.69184","420.83377","12","13.5","2"
"2019-12-18 11:03:56 UTC","103631","5","22.2","52.8","1023.636","5.59665","446.31812","8","8.4","2"
"2019-12-18 11:04:12 UTC","103632","8","22.3","52.8","1023.6611","5.56487","396.31818","11","12.5","2"
"2019-12-18 11:04:27 UTC","103633","5","22.3","52.8","1023.6971","5.81836","384.41788","8","10.4","2"
"2019-12-18 11:04:43 UTC","103634","5","22.3","52.8","1023.6836","5.5012","472.78882","8","10.5","2"
"2019-12-18 11:04:59 UTC","103635","5","22.3","52.8","1023.6862","5.66014","384.41788","7","8.4","2"
"2019-12-18 11:05:15 UTC","103636","7","22.2","52.8","1023.6389","5.75516","350.12042","10","11.5","2"
"2019-12-18 11:05:31 UTC","103637","6","22.2","52.8","1023.6786","5.75516","361.3212","9","9.5","2"
"2019-12-18 11:05:47 UTC","103638","8","22.2","52.8","1023.7092","5.75516","433.45386","10","13.5","2"
"2019-12-18 11:06:02 UTC","103639","8","22.2","52.8","1023.6364","5.69184","384.41788","12","16.5","2"
"2019-12-18 11:06:18 UTC","103640","7","22.2","52.8","1023.7054","5.62841","361.3212","10","13.5","2"
"2019-12-18 11:06:34 UTC","103641","8","22.1","52.8","1023.6873","5.59665","328.40256","10","12.5","2"
"2019-12-18 11:06:50 UTC","103642","7","22.2","52.8","1023.7499","5.66014","446.31812","12","16.5","2"
"2019-12-18 11:07:06 UTC","103643","6","22.1","52.8","1023.7466","5.78677","446.31812","9","9.4","2"
"2019-12-18 11:07:22 UTC","103644","5","22.1","52.8","1023.6808","5.62841","384.41788","9","9.4","2"
"2019-12-18 11:07:37 UTC","103645","6","22.1","52.8","1023.7173","5.69184","339.14816","10","14.4","2"
"2019-12-18 11:07:53 UTC","103646","6","22.1","52.8","1023.6161","5.75516","459.42917","10","13.5","2"
"2019-12-18 11:08:09 UTC","103647","6","22.1","52.9","1023.7361","5.81836","472.78882","8","12.5","2"
"2019-12-18 11:08:25 UTC","103648","6","22.1","52.9","1023.6604","5.62841","339.14816","10","10.4","2"
"2019-12-18 11:08:41 UTC","103649","7","22.1","52.9","1023.7325","5.56487","372.75293","10","11.4","2"
"2019-12-18 11:08:57 UTC","103650","7","22.1","52.9","1023.6428","5.81836","408.45609","11","13.5","2"
"2019-12-18 11:09:12 UTC","103651","5","22.1","53","1023.6528","5.59665","420.83377","9","11.4","2"
"2019-12-18 11:09:28 UTC","103652","5","22.1","53","1023.6459","5.75516","350.12042","9","9.4","2"
"2019-12-18 11:09:44 UTC","103653","6","22.1","53.1","1023.6671","5.78677","328.40256","9","10.5","2"
"2019-12-18 11:10:00 UTC","103654","6","22.1","53.1","1023.65","5.81836","328.40256","8","8.4","2"
"2019-12-18 11:10:16 UTC","103655","6","22.2","53.1","1023.6859","5.84993","459.42917","10","13.4","2"
"2019-12-18 11:10:32 UTC","103656","6","22.2","53.1","1023.6386","5.81836","372.75293","9","12.4","2"
"2019-12-18 11:10:47 UTC","103657","6","22.2","53.2","1023.7143","5.75516","472.78882","10","10.4","2"
"2019-12-18 11:11:03 UTC","103658","5","22.2","53.1","1023.6275","5.81836","396.31818","9","9.4","2"
"2019-12-18 11:11:19 UTC","103659","5","22.2","53.1","1023.7031","5.69184","472.78882","8","9.4","2"
"2019-12-18 11:11:35 UTC","103660","7","22.2","53.1","1023.7164","5.62841","339.14816","11","12.5","2"
"2019-12-18 11:11:51 UTC","103661","6","22.2","53.1","1023.67","5.78677","472.78882","10","12.4","2"
"2019-12-18 11:12:07 UTC","103662","7","22.2","53.1","1023.6691","5.88147","420.83377","12","12.5","2"
"2019-12-18 11:12:22 UTC","103663","7","22.2","53.1","1023.5718","5.72351","472.78882","10","10.4","2"
"2019-12-18 11:12:38 UTC","103664","7","22.2","53.2","1023.6728","5.84993","361.3212","9","9.5","2"
"2019-12-18 11:12:54 UTC","103665","5","22.2","53.2","1023.6581","5.78677","396.31818","7","10.4","2"
"2019-12-18 11:13:10 UTC","103666","6","22.2","53.1","1023.6684","5.66014","396.31818","8","10.4","2"
"2019-12-18 11:13:26 UTC","103667","6","22.2","53.1","1023.5491","5.91299","384.41788","8","8.4","2"
"2019-12-18 11:13:42 UTC","103668","6","22.2","53.1","1023.6547","5.62841","361.3212","11","13.5","2"
"2019-12-18 11:13:58 UTC","103669","5","22.2","53.1","1023.7404","5.78677","472.78882","8","11.4","2"
"2019-12-18 11:14:13 UTC","103670","6","22.2","53","1023.5884","5.91299","446.31812","12","15.5","2"
"2019-12-18 11:14:29 UTC","103671","6","22.2","53","1023.6742","5.78677","472.78882","10","12.4","2"
"2019-12-18 11:14:45 UTC","103672","7","22.2","53","1023.6418","5.91299","459.42917","11","14.5","2"
"2019-12-18 11:15:01 UTC","103673","6","22.2","53","1023.637","5.81836","446.31812","9","11.4","2"
"2019-12-18 11:15:17 UTC","103674","7","22.2","53","1023.6224","5.81836","408.45609","11","11.5","2"
"2019-12-18 11:15:33 UTC","103675","6","22.2","53","1023.6738","5.69184","361.3212","7","7.4","2"
"2019-12-18 11:15:48 UTC","103676","5","22.2","53.1","1023.6523","5.66014","384.41788","7","10.4","2"
"2019-12-18 11:16:04 UTC","103677","7","22.2","53","1023.6306","5.91299","433.45386","9","10.5","2"
"2019-12-18 11:16:20 UTC","103678","7","22.2","53.1","1023.6378","5.66014","472.78882","11","13.5","2"
"2019-12-18 11:16:36 UTC","103679","7","22.2","53.1","1023.626","5.91299","433.45386","9","10.5","2"
"2019-12-18 11:16:52 UTC","103680","6","22.2","53.1","1023.5978","5.75516","339.14816","9","10.4","2"
"2019-12-18 11:17:08 UTC","103681","5","22.2","53","1023.6087","5.62841","408.45609","8","9.5","2"
"2019-12-18 11:17:23 UTC","103682","7","22.2","53","1023.5614","5.84993","384.41788","10","11.4","2"
"2019-12-18 11:17:39 UTC","103683","7","22.2","53","1023.5186","5.75516","433.45386","12","13.5","2"
"2019-12-18 11:17:56 UTC","103684","38","22.2","53","1023.6814","5.66014","446.31812","16","2","2"
"2019-12-18 11:18:12 UTC","103685","4","22.2","53","1023.5731","5.59665","486.39966","7","7.4","2"
"2019-12-18 11:18:27 UTC","103686","5","22.2","53","1023.5506","5.94448","372.75293","8","9.5","2"
"2019-12-18 11:18:43 UTC","103687","6","22.2","53","1023.5497","5.66014","350.12042","9","13.5","2"
"2019-12-18 11:18:59 UTC","103688","6","22.2","53","1023.5784","5.88147","459.42917","8","11.4","2"
"2019-12-18 11:19:15 UTC","103689","7","22.2","53","1023.5712","5.75516","433.45386","9","12.4","2"
"2019-12-18 11:19:31 UTC","103690","5","22.2","53.1","1023.5926","5.72351","372.75293","7","8.4","2"
"2019-12-18 11:19:47 UTC","103691","5","22.2","53.1","1023.5777","5.91299","361.3212","9","10.4","2"
"2019-12-18 11:20:02 UTC","103692","7","22.2","53.2","1023.5995","5.88147","433.45386","10","14.5","2"
"2019-12-18 11:20:18 UTC","103693","7","22.2","53.2","1023.5671","5.59665","472.78882","10","11.4","2"
"2019-12-18 11:20:34 UTC","103694","7","22.2","53.2","1023.5817","5.62841","384.41788","11","12.6","2"
"2019-12-18 11:20:50 UTC","103695","8","22.2","53.2","1023.5999","5.91299","446.31812","10","11.5","2"
"2019-12-18 11:21:06 UTC","103696","7","22.2","53.2","1023.5623","5.81836","472.78882","9","11.5","2"
"2019-12-18 11:21:22 UTC","103697","7","22.2","53.2","1023.563","5.69184","486.39966","8","9.4","2"
"2019-12-18 11:21:37 UTC","103698","6","22.3","53.2","1023.6232","5.84993","408.45609","8","8.4","2"
"2019-12-18 11:21:53 UTC","103699","6","22.2","53.1","1023.5477","5.75516","420.83377","10","10.4","2"
"2019-12-18 11:22:09 UTC","103700","7","22.3","53.1","1023.54","5.91299","472.78882","10","12.5","2"
"2019-12-18 11:22:25 UTC","103701","6","22.3","53.1","1023.5582","5.91299","486.39966","11","14.5","2"
"2019-12-18 11:22:41 UTC","103702","7","22.3","53.2","1023.5836","5.72351","486.39966","11","15.5","2"
"2019-12-18 11:22:57 UTC","103703","7","22.3","53.2","1023.593","5.78677","420.83377","8","12.4","2"
"2019-12-18 11:23:12 UTC","103704","7","22.3","53.2","1023.618","5.91299","446.31812","10","10.5","2"
"2019-12-18 11:23:28 UTC","103705","6","22.3","53.2","1023.593","5.72351","361.3212","8","10.4","2"
"2019-12-18 11:23:44 UTC","103706","6","22.3","53.3","1023.5603","5.84993","459.42917","9","9.4","2"
"2019-12-18 11:24:00 UTC","103707","7","22.2","53.3","1023.6301","5.72351","433.45386","10","14.4","2"
"2019-12-18 11:24:16 UTC","103708","6","22.2","53.3","1023.5356","5.78677","486.39966","11","11.4","2"
"2019-12-18 11:24:32 UTC","103709","7","22.2","53.2","1023.5974","5.91299","486.39966","10","12.4","2"
"2019-12-18 11:24:47 UTC","103710","6","22.2","53.2","1023.521","5.91299","446.31812","9","10.4","2"
"2019-12-18 11:25:03 UTC","103711","6","22.2","53.2","1023.5181","5.84993","459.42917","8","8.4","2"
"2019-12-18 11:25:19 UTC","103712","6","22.2","53.2","1023.54","5.78677","408.45609","8","8.4","2"
"2019-12-18 11:25:35 UTC","103713","5","22.3","53.1","1023.5655","5.75516","361.3212","8","10.4","2"
"2019-12-18 11:25:51 UTC","103714","7","22.3","53.2","1023.5291","5.75516","486.39966","9","11.5","2"
"2019-12-18 11:26:07 UTC","103715","8","22.3","53.2","1023.4923","5.88147","361.3212","9","10.5","2"
"2019-12-18 11:26:22 UTC","103716","7","22.3","53.2","1023.5102","5.94448","446.31812","9","9.4","2"
"2019-12-18 11:26:38 UTC","103717","5","22.3","53.2","1023.5789","5.94448","396.31818","8","8.4","2"
"2019-12-18 11:26:54 UTC","103718","6","22.3","53.2","1023.5203","5.91299","486.39966","9","10.4","2"
"2019-12-18 11:27:10 UTC","103719","6","22.3","53.3","1023.5769","5.94448","500.26379","11","12.5","2"
"2019-12-18 11:27:26 UTC","103720","7","22.3","53.2","1023.5405","5.94448","472.78882","8","10.5","2"
"2019-12-18 11:27:42 UTC","103721","7","22.3","53.2","1023.5482","5.84993","384.41788","10","12.5","2"
"2019-12-18 11:27:57 UTC","103722","5","22.3","53.3","1023.4787","5.84993","420.83377","8","8.4","2"
"2019-12-18 11:28:13 UTC","103723","8","22.3","53.3","1023.4896","5.75516","433.45386","9","11.5","2"
"2019-12-18 11:28:29 UTC","103724","8","22.3","53.3","1023.5588","5.81836","408.45609","11","15.5","2"
"2019-12-18 11:28:45 UTC","103725","5","22.3","53.3","1023.5842","5.75516","459.42917","9","9.4","2"
"2019-12-18 11:29:01 UTC","103726","7","22.4","53.4","1023.5842","5.78677","446.31812","10","12.5","2"
"2019-12-18 11:29:17 UTC","103727","7","22.4","53.4","1023.519","5.72351","486.39966","9","11.5","2"
"2019-12-18 11:29:33 UTC","103728","5","22.4","53.4","1023.4682","5.94448","500.26379","8","9.4","2"
"2019-12-18 11:29:48 UTC","103729","7","22.4","53.4","1023.536","5.88147","486.39966","8","8.4","2"
"2019-12-18 11:30:04 UTC","103730","6","22.4","53.3","1023.5061","5.88147","446.31812","9","11.5","2"
"2019-12-18 11:30:20 UTC","103731","5","22.4","53.3","1023.5566","5.69184","459.42917","9","12.4","2"
"2019-12-18 11:30:36 UTC","103732","7","22.4","53.2","1023.5457","5.81836","433.45386","12","14.5","2"
"2019-12-18 11:30:52 UTC","103733","6","22.3","53.3","1023.5421","5.75516","500.26379","10","11.4","2"
"2019-12-18 11:31:08 UTC","103734","5","22.3","53.2","1023.5012","5.97596","472.78882","7","9.4","2"
"2019-12-18 11:31:23 UTC","103735","6","22.4","53.2","1023.4872","5.66014","408.45609","10","12.4","2"
"2019-12-18 11:31:39 UTC","103736","5","22.4","53.2","1023.5445","5.84993","372.75293","7","7.4","2"
"2019-12-18 11:31:55 UTC","103737","12","22.3","53.2","1023.5554","5.72351","500.26379","6","19.1","2"
"2019-12-18 11:32:11 UTC","103738","7","22.3","53.2","1023.5262","5.84993","408.45609","9","11.4","2"
"2019-12-18 11:32:27 UTC","103739","7","22.4","53.2","1023.4648","5.88147","459.42917","9","9.4","2"
"2019-12-18 11:32:43 UTC","103740","6","22.3","53.2","1023.5154","5.97596","459.42917","8","8.4","2"
"2019-12-18 11:32:59 UTC","103741","6","22.3","53.2","1023.5089","5.94448","472.78882","10","11.5","2"
"2019-12-18 11:33:14 UTC","103742","5","22.3","53.2","1023.4794","5.81836","459.42917","8","10.4","2"
"2019-12-18 11:33:30 UTC","103743","5","22.3","53.2","1023.4617","5.81836","433.45386","7","7.4","2"
"2019-12-18 11:33:46 UTC","103744","8","22.4","53.2","1023.4717","5.66014","396.31818","10","12.5","2"
"2019-12-18 11:34:02 UTC","103745","6","22.4","53.3","1023.3962","5.97596","420.83377","9","9.4","2"
"2019-12-18 11:34:18 UTC","103746","6","22.4","53.3","1023.439","6.00741","384.41788","8","9.4","2"
"2019-12-18 11:34:34 UTC","103747","6","22.4","53.3","1023.3526","5.66014","433.45386","9","11.5","2"
"2019-12-18 11:34:49 UTC","103748","8","22.4","53.3","1023.439","5.72351","433.45386","11","17.5","2"
"2019-12-18 11:35:05 UTC","103749","7","22.4","53.3","1023.384","6.00741","384.41788","11","13.5","2"
"2019-12-18 11:35:21 UTC","103750","5","22.4","53.2","1023.3699","5.69184","472.78882","9","10.5","2"
"2019-12-18 11:35:37 UTC","103751","6","22.4","53.2","1023.3036","5.84993","459.42917","9","9.4","2"
"2019-12-18 11:35:53 UTC","103752","7","22.4","53.1","1023.3864","5.66014","372.75293","9","10.5","2"
"2019-12-18 11:36:09 UTC","103753","7","22.4","53.1","1023.413","5.72351","472.78882","10","13.5","2"
"2019-12-18 11:36:24 UTC","103754","7","22.4","53.1","1023.3881","6.00741","514.38348","8","8.5","2"
"2019-12-18 11:36:40 UTC","103755","6","22.4","53.2","1023.3994","5.81836","500.26379","11","12.5","2"
"2019-12-18 11:36:56 UTC","103756","4","22.3","53.2","1023.4172","5.88147","514.38348","8","9.4","2"
"2019-12-18 11:37:12 UTC","103757","5","22.4","53.2","1023.4003","5.66014","446.31812","7","10.4","2"
"2019-12-18 11:37:28 UTC","103758","6","22.3","53.2","1023.4648","5.84993","420.83377","8","10.4","2"
"2019-12-18 11:37:44 UTC","103759","6","22.4","53.3","1023.3804","5.97596","408.45609","9","9.4","2"
"2019-12-18 11:37:59 UTC","103760","5","22.4","53.3","1023.4536","5.91299","459.42917","7","7.4","2"
"2019-12-18 11:38:15 UTC","103761","5","22.4","53.3","1023.4681","5.72351","384.41788","9","16.4","2"
"2019-12-18 11:38:31 UTC","103762","7","22.4","53.3","1023.3844","5.81836","528.76123","9","10.5","2"
"2019-12-18 11:38:47 UTC","103763","7","22.4","53.3","1023.4924","5.97596","472.78882","10","12.5","2"
"2019-12-18 11:39:03 UTC","103764","7","22.4","53.3","1023.42","6.00741","486.39966","10","13.4","2"
"2019-12-18 11:39:19 UTC","103765","6","22.4","53.2","1023.4167","5.78677","514.38348","9","11.4","2"
"2019-12-18 11:39:35 UTC","103766","7","22.4","53.1","1023.4518","5.97596","446.31812","9","12.5","2"
"2019-12-18 11:39:51 UTC","103767","6","22.4","53.1","1023.3687","5.97596","420.83377","8","10.4","2"
"2019-12-18 11:40:07 UTC","103768","7","22.4","53.2","1023.375","5.69184","514.38348","10","11.5","2"
"2019-12-18 11:40:23 UTC","103769","8","22.3","53.2","1023.3961","5.72351","433.45386","11","15.5","2"
"2019-12-18 11:40:38 UTC","103770","7","22.4","53.3","1023.356","5.69184","396.31818","10","12.5","2"
"2019-12-18 11:40:54 UTC","103771","6","22.4","53.3","1023.3391","5.78677","514.38348","9","11.4","2"
"2019-12-18 11:41:10 UTC","103772","6","22.4","53.4","1023.301","5.81836","472.78882","8","9.4","2"
"2019-12-18 11:41:26 UTC","103773","7","22.4","53.4","1023.3082","5.84993","459.42917","9","11.4","2"
"2019-12-18 11:41:42 UTC","103774","7","22.4","53.3","1023.3452","5.84993","500.26379","9","11.5","2"
"2019-12-18 11:41:57 UTC","103775","6","22.4","53.4","1023.3738","6.03884","514.38348","8","9.5","2"
"2019-12-18 11:42:13 UTC","103776","6","22.4","53.3","1023.3661","6.00741","514.38348","8","10.5","2"
"2019-12-18 11:42:29 UTC","103777","7","22.4","53.3","1023.2978","5.94448","433.45386","10","10.5","2"
"2019-12-18 11:42:45 UTC","103778","7","22.4","53.4","1023.2755","5.72351","472.78882","11","14.5","2"
"2019-12-18 11:43:01 UTC","103779","7","22.4","53.4","1023.2787","5.75516","500.26379","10","15.4","2"
"2019-12-18 11:43:16 UTC","103780","7","22.4","53.4","1023.3151","5.97596","396.31818","10","12.5","2"
"2019-12-18 11:43:32 UTC","103781","7","22.4","53.4","1023.2803","5.84993","459.42917","11","14.4","2"
"2019-12-18 11:43:48 UTC","103782","7","22.4","53.4","1023.3027","6.10163","396.31818","11","12.5","2"
"2019-12-18 11:44:04 UTC","103783","7","22.3","53.4","1023.3027","5.91299","459.42917","10","10.5","2"
"2019-12-18 11:44:20 UTC","103784","7","22.3","53.3","1023.39","6.00741","459.42917","10","12.4","2"
"2019-12-18 11:44:36 UTC","103785","6","22.3","53.4","1023.3318","6.03884","472.78882","10","12.4","2"
"2019-12-18 11:44:52 UTC","103786","6","22.3","53.4","1023.2781","6.03884","472.78882","10","11.5","2"
"2019-12-18 11:45:08 UTC","103787","6","22.3","53.4","1023.4017","6.00741","459.42917","8","8.4","2"
"2019-12-18 11:45:23 UTC","103788","7","22.3","53.4","1023.3036","5.88147","433.45386","9","12.4","2"
"2019-12-18 11:45:39 UTC","103789","7","22.3","53.4","1023.3663","5.81836","396.31818","9","9.4","2"
"2019-12-18 11:45:55 UTC","103790","7","22.3","53.5","1023.308","5.94448","486.39966","9","12.5","2"
"2019-12-18 11:46:11 UTC","103791","6","22.3","53.5","1023.4312","6.03884","528.76123","9","13.4","2"
"2019-12-18 11:46:27 UTC","103792","7","22.3","53.5","1023.3781","6.03884","384.41788","11","13.5","2"
"2019-12-18 11:46:43 UTC","103793","6","22.3","53.5","1023.4317","5.97596","372.75293","9","10.4","2"
"2019-12-18 11:46:58 UTC","103794","7","22.3","53.5","1023.2515","6.03884","486.39966","10","10.5","2"
"2019-12-18 11:47:14 UTC","103795","6","22.3","53.5","1023.3016","5.75516","486.39966","9","11.4","2"
"2019-12-18 11:47:30 UTC","103796","6","22.4","53.5","1023.3599","6.07025","514.38348","11","12.4","2"
"2019-12-18 11:47:46 UTC","103797","6","22.3","53.5","1023.3126","5.84993","543.39868","8","10.4","2"
"2019-12-18 11:48:02 UTC","103798","7","22.4","53.5","1023.4054","6.03884","384.41788","10","12.5","2"
"2019-12-18 11:48:18 UTC","103799","6","22.4","53.4","1023.3436","5.97596","486.39966","9","9.4","2"
"2019-12-18 11:48:33 UTC","103800","7","22.4","53.5","1023.3218","5.84993","500.26379","9","13.5","2"
"2019-12-18 11:48:49 UTC","103801","7","22.4","53.4","1023.3209","5.75516","459.42917","9","10.4","2"
"2019-12-18 11:49:05 UTC","103802","6","22.4","53.5","1023.3386","5.97596","486.39966","8","11.4","2"
"2019-12-18 11:49:21 UTC","103803","6","22.4","53.5","1023.2808","5.84993","408.45609","7","10.5","2"
"2019-12-18 11:49:37 UTC","103804","5","22.5","53.5","1023.3027","6.00741","384.41788","7","7.4","2"
"2019-12-18 11:49:52 UTC","103805","6","22.5","53.5","1023.2999","5.88147","472.78882","9","12.4","2"
"2019-12-18 11:50:08 UTC","103806","6","22.4","53.5","1023.3286","5.84993","543.39868","7","7.4","2"
"2019-12-18 11:50:24 UTC","103807","5","22.5","53.5","1023.3178","5.91299","433.45386","8","11.4","2"
"2019-12-18 11:50:40 UTC","103808","5","22.4","53.4","1023.3136","6.07025","486.39966","6","8.4","2"
"2019-12-18 11:50:56 UTC","103809","6","22.4","53.4","1023.264","5.78677","446.31812","10","13.4","2"
"2019-12-18 11:51:12 UTC","103810","6","22.4","53.4","1023.3359","5.91299","486.39966","9","11.4","2"
"2019-12-18 11:51:27 UTC","103811","7","22.4","53.4","1023.3856","5.88147","472.78882","9","9.4","2"
"2019-12-18 11:51:43 UTC","103812","7","22.4","53.4","1023.3058","6.07025","472.78882","14","14.5","2"
"2019-12-18 11:51:59 UTC","103813","6","22.4","53.4","1023.2709","6.07025","446.31812","8","8.4","2"
"2019-12-18 11:52:15 UTC","103814","5","22.4","53.4","1023.2123","6.03884","528.76123","8","8.4","2"
"2019-12-18 11:52:31 UTC","103815","6","22.4","53.4","1023.3427","5.75516","486.39966","9","17.4","2"
"2019-12-18 11:52:46 UTC","103816","5","22.4","53.5","1023.2664","6.07025","543.39868","9","12.4","2"
"2019-12-18 11:53:02 UTC","103817","7","22.4","53.5","1023.3422","5.97596","528.76123","11","14.5","2"
"2019-12-18 11:53:18 UTC","103818","7","22.4","53.5","1023.3719","6.03884","446.31812","9","11.5","2"
"2019-12-18 11:53:34 UTC","103819","6","22.4","53.6","1023.2345","6.03884","408.45609","7","9.4","2"
"2019-12-18 11:53:50 UTC","103820","6","22.4","53.6","1023.2781","5.84993","528.76123","8","8.4","2"
"2019-12-18 11:54:06 UTC","103821","6","22.4","53.6","1023.3646","5.88147","528.76123","10","12.5","2"
"2019-12-18 11:54:21 UTC","103822","7","22.3","53.6","1023.3027","5.88147","384.41788","8","14.4","2"
"2019-12-18 11:54:37 UTC","103823","6","22.3","53.6","1023.3182","6.03884","472.78882","8","11.4","2"
"2019-12-18 11:54:53 UTC","103824","0","22.3","53.5","1023.2494","6.07025","472.78882","15.1","0.2","2"
"2019-12-18 11:55:09 UTC","103825","6","22.3","53.5","1023.34","6.00741","472.78882","8","9.4","2"
"2019-12-18 11:55:25 UTC","103826","5","22.3","53.5","1023.2835","5.91299","384.41788","6","6.4","2"
"2019-12-18 11:55:41 UTC","103827","79.6","22.3","53.6","1023.3044","5.97596","472.78882","77","28","2"
"2019-12-18 11:55:57 UTC","103828","7","22.3","53.5","1023.3221","6.03884","459.42917","11","11.5","2"
"2019-12-18 11:56:12 UTC","103829","5","22.3","53.5","1023.218","6.07025","396.31818","8","8.4","2"
"2019-12-18 11:56:28 UTC","103830","6","22.3","53.6","1023.2427","5.88147","528.76123","10","10.5","2"
"2019-12-18 11:56:44 UTC","103831","6","22.3","53.6","1023.2184","6.03884","459.42917","7","7.5","2"
"2019-12-18 11:57:00 UTC","103832","5","22.3","53.6","1023.2839","5.81836","472.78882","9","12.4","2"
"2019-12-18 11:57:16 UTC","103833","6","22.3","53.6","1023.2878","6.07025","408.45609","7","7.4","2"
"2019-12-18 11:57:32 UTC","103834","5","22.3","53.7","1023.2369","5.94448","372.75293","7","8.4","2"
"2019-12-18 11:57:47 UTC","103835","6","22.3","53.7","1023.3126","5.84993","514.38348","8","8.5","2"
"2019-12-18 11:58:03 UTC","103836","6","22.3","53.7","1023.2079","5.91299","486.39966","9","10.4","2"
"2019-12-18 11:58:19 UTC","103837","6","22.3","53.7","1023.2544","6.07025","384.41788","9","10.4","2"
"2019-12-18 11:58:35 UTC","103838","167.60001","22.3","53.7","1023.2866","5.97596","446.31812","77","28","2"
"2019-12-18 11:58:51 UTC","103839","6","22.3","53.7","1023.2217","6.03884","459.42917","8","10.5","2"
"2019-12-18 11:59:07 UTC","103840","6","22.3","53.7","1023.1926","6.07025","486.39966","7","7.4","2"
"2019-12-18 11:59:22 UTC","103841","6","22.3","53.8","1023.2399","5.81836","528.76123","9","12.4","2"
"2019-12-18 11:59:38 UTC","103842","7","22.3","53.8","1023.2357","6.00741","420.83377","10","12.4","2"
"2019-12-18 11:59:54 UTC","103843","7","22.3","53.8","1023.2026","6.16435","446.31812","9","9.5","2"
"2019-12-18 12:00:10 UTC","103844","6","22.3","53.9","1023.2154","6.07025","486.39966","9","9.4","2"
"2019-12-18 12:00:26 UTC","103845","6","22.4","53.8","1023.1136","6.07025","408.45609","8","8.4","2"
"2019-12-18 12:00:42 UTC","103846","6","22.4","53.8","1023.2497","5.97596","558.29858","9","12.4","2"
"2019-12-18 12:00:57 UTC","103847","6","22.4","53.8","1023.2401","5.78677","500.26379","8","11.4","2"
"2019-12-18 12:01:13 UTC","103848","5","22.5","53.8","1023.1927","6.07025","500.26379","8","8.4","2"
"2019-12-18 12:01:29 UTC","103849","6","22.5","53.8","1023.2169","5.78677","396.31818","9","10.4","2"
"2019-12-18 12:01:45 UTC","103850","6","22.4","53.7","1023.1555","6.10163","500.26379","8","8.4","2"
"2019-12-18 12:02:01 UTC","103851","7","22.4","53.7","1023.1951","5.78677","472.78882","9","9.4","2"
